id,text,label
6795,2 livres 50 de l'heure dans le trou du cul du monde ?,-1
4557,...me souvenir avec mes camarades. Avez-vous des remarques à faire ?,0
2400,J'ai obéi aux ordres de Dracula. J'ai écrit trois lettres.,0
3897,"Elvis était un imposteur, il a tout pris à l'homme noir.",-1
8980,"Ah bon ? Eh ben, je peux vous le dire alors, ça va très mal.",-1
3263,Comment ?! On retrouve dans la glace le corps intact,1
7157,"si elle m'avait trompé, moi, au lieu de papa. C'est tordu, non ?",-1
57,"J'étais pas chaude, mais on a pris la route ensemble",0
5420,Tu fais quoi ? On est des menteurs ? Signe !,-1
9324,"La première chose que je ferai, c'est de bâtir un mur de 3 m tout autour.",0
4631,"Leveurs du matin et tombeuses du soir, tous robots classe Sierra...",0
6993,La Mère Michel a perdu son chat et tu vas le retrouver !,-1
3819,Voyons si nous pouvons résoudre ces raisons personnelles. Je veux dire...,0
1381,et je te laisse le soin d'étouffer cette petite rébellion.,-1
2337,"Il veut bien qu'on s'entende, mais ça va être cher.",0
5242,De pareilles occasions ne se présentent qu'une fois dans une vie.,-1
3423,"Avec ou sans toi. Si t'es pas là, on s'en va.",-1
2105,"Je connais votre papa, j'ai fait une entorse au règlement.",-1
8463,on arrive tous en même temps et on doit tirer le gagnant au sort.,0
4714,Mme Tenenbaum et M. Sherman vous prient d'assister à leur mariage,1
8309,On sait bien que tous ces gosses de riches tremblent devant les écoles publiques.,1
8728,Je n'ai pas entendu quoi que ce soit. Je suis sûre d'avoir entendu quelque chose.,-1
4726,Ne t'en fais pas. Nous allons y arriver en un éclair.,1
1952,Je vais finir ma vie dans la peau d'un plouc.,-1
876,Tu peux avoir des filles gratuitement. Je veux une professionnelle.,1
353,"""L'islam est une religion de civilisation et de haute culture.""",1
7545,"J'ai fait des saucisses en pâte pour Brewster ce soir avant de partir,",0
9511,"Elle doit se sentir très mal sans moi. Il faut y aller, elle a besoin de moi !",-1
366,Ce n'est pas nécessaire. Tout ça n'est pas bien grave.,-1
7360,"J'ai pris des calmants,... je dors,... je ne veux voir personne ce soir.",-1
1022,"Putain, Sally, tu m'as caché des choses ou quoi ?",-1
8668,De me donner la chance de montrer au public où ils peuvent placer leur confiance?,1
7299,"Médite cet exemple, ma fille. Apres plus de 20 ans de mariage !",1
9800,"J'ai trouvé ce vieil Instamatic, il marche toujours ? Béa, je vide la molaire de Madame Pelissier ! Oui, ça va s'arranger.",1
9451,"Son test ACT est faible, et je ne pense pas qu'il ferait mieux en le repassant. Regarde.",-1
4061,Nous n'avons rien pour vous. Vous vous êtes trompée de magasin.,-1
1595,Tu repères la zone de service ? Touche pas !,-1
1709,Tu ne t'es pas remis de la mort de Rachael.,0
5561,Mon mari a emmené les enfants à la Foire de l'Illinois.,0
3002,et parler de son enfance comme s'il était Woody Allen?,0
9403,"Tu as de la chance, tu n'as pas été tué. Tu dois réaliser qui tu es, Harry.",1
87,La façon dont le ciel ressemble peut te déplacer tellement.,0
864,Je suis payée à l'heure. On peut y aller ?,0
8284,"Sean dit que les sportifs pros utilisent des futons, faute de lits assez grands,",0
1021,"Faut pas en avoir honte. Donc, c'est oui alors ?",1
9734,"Leblanc était un ami à moi, mon meilleur ami. On est brouillés depuis 2 ans, voilà. Vous êtes content ?",-1
3154,Pourquoi refuser de te parler? Tu étais sa meilleure amie.,1
23,"Oui, mais il faut pas éveiller les soupçons des autres.",-1
3511,"Un verre. Quelque chose. J'aimerai beaucoup, mais je ne peux pas.",-1
5772,Baron ! Viens m’aider à recouvrir le gâteau de crème fouettée.,0
880,La baignoire est plus grande que le Blue Banana !,1
7100,"Ah, mais, ça tient pas debout, ces vieux tas de merde, eh !",-1
725,"Qui, Volt, qui ? Moi, mais rien de tout ça...",-1
6778,"Toi et moi, vieux. Prenant le large aux coups de canons du soir.",1
7666,"je lui donne 1 F, elle en veut pas. Elle veut de l'argent mexicain.",-1
5737,Ils ne commenceront pas à recruter avant d'avoir un nouveau coach.,0
1977,"Faudrait pas qu'on puisse tomber dessus avant qu'on émette, demain.",-1
1392,Les conditions du roi ? Il n'y sera jamais fidèle.,-1
3676,Mais il ne te veut pas de mal. Qui sait ?,0
5868,"Si j'avais la même, vous attendriez encore au port de Venise.",-1
5355,"Tu sais, il y a un resto qui s'appelle ""Chez Baek"".",0
4396,"Je pense, Bruno, que si jamais tu trouvais un gentil juif,",1
6796,"On t'a sauvé la vie, alors dis pas que t'as pas de potes.",1
5128,"Croyez-moi, professeur, j'ai demandé moi-même la même question depuis six ans.",-1
5082,"Mais Wink raconte des craques. Il fera rien, c'est du vent.",-1
2630,Tu cherches encore des clients à 4h du mat ?,0
9288,"Si je l'appelle, elle ne va pas me lâcher, cette folle. J'en ai pour des heures.",-1
3472,"Wow, tu es comme un VIP, Nagi. Ravi de vous rencontrer.",1
2883,Il aime les voitures. Bons chiants. T'aimes les chiants ?,1
2170,"Je savais pas que c'était sa fille. Pas maintenant, mec.",-1
1235,On a le forain au cul ! Jette-lui ta banane.,-1
2005,"Il n'y a rien du tout, là-bas. Mais oui, lieutenant.",-1
3786,Tu n'as qu'à dire et je fais ce que tu veux.,1
2919,Le combat aussi. Et ma mater a besoin d'une cravane.,-1
9787,"Non, Pierre, on a besoin de lui. S'il vous plait, appelez Cheval. Je ne veux plus le voir, qu'il s'en aille.",-1
2484,-Une robe couleur du temps ? Mais quel temps ?,-1
6425,"La cachette, le petit train, tout ça. C'est moi. Vous allez me décorer.",1
8512,Le frigo et la télé saisis pour un loyer de misère. C'est pas assez ?,-1
2604,"Alors, on n'a qu'à attendre le résultat, c'est ça ?",0
2684,Ils se moquent de John. Ils veulent impressionner leurs amis.,1
8850,"et si vous mourrez de faim, je vais rajouter un fond de gratin de courgettes.",0
6851,"L'homme qui, dans l'éclat de la passion, t'a fait l'amour dans la bibliothèque.",1
4917,L'intensité du sifflet dépasse notre ouïe. Je le sens souvent moi-même.,0
1468,"Mais oui, je suis un dégonflé. J'en suis fier, figure-toi.",-1
2023,Le démon secret de chacune des âmes de cette planète...,-1
7226,"Mais lui, il se comporte comme s'il ne voulait faire mal à personne.",1
1530,Vous tombez bien. J'ai découvert qui était Superrésistant. C'est lui.,1
3590,"J'avais 22 ans, je massais des mecs friqués à Miami Beach",0
5801,J'ai pris ta lettre pour une invitation à venir te voir.,0
4000,"et quand il se cogne dans un coupable, il dit pardon.",-1
8114,"Oui, enfin, ce n'est pas que je n'aime pas David et Di, tu sais.",-1
5693,Qu'est-ce que vous faites de la nourriture qui reste aux restaurants?,-1
7834,"Vous 3 et Ethel êtes tout pour moi, je vous aime plus que tout.",1
5882,Vous touchez à des pouvoirs que vous ne pouvez pas comprendre.,1
5833,"oui oui oui, sire. Et bien, qu'y a-t-il de plus naturel",1
8817,"Qu'est-ce que moi, je fous ? Qu'est-ce que TU fous, espèce de crétin d'abruti !",-1
4693,C'est toi qui as envoyé le message de l'univers. Ouah !,1
9742,"Où il habite, ce salaud ? ",-1
9789,"Eh, je l'ai vu à l'oeuvre, le Meneaux, hein. Dès qu'il y a un jupon à l'horizon, il devient fou !",-1
2633,Six clients et t'as pas de fric. Mon cul !,-1
2447,Tu es plus sérieux que moi. A tout à l'heure.,1
3173,"Mesdemoiselles, un peu de dignité. C'est elle qui a commencé.",1
7034,"Vous avez les moyens de vivre comme ça, en étant détective privé ?",-1
3398,"Et si t'en trouves pas une pour demain, je suis baisé.",-1
7811,Le ciel ... Enlève tes vêtements. Il est temps de nager dans le lac.,1
3363,Quelques gardes. Il ne devrait pas y avoir de problme.,1
6859,Ce que j'ai fait est terrible. Je n'espère pas que tu me pardonnes.,-1
1476,"Oui, général, il nous a chipé nos tickets de pain.",0
7599,Elle détestait aussi la montagne de draps qui occupait la moitié de notre appart.,-1
5619,C'est une soirée privée. On sait. On est là pour ça.,0
1916,Je dis quoi à Belle ? On s'en branle !,-1
1770,"Je ne... je ne veux pas vous dire quoi faire,",-1
2671,"S'il meurt, vous n'aurez plus grand-chose en fait de gagne-pain.",-1
661,"Tu as raison, elle était bien à la première dame.",1
653,On se fait une mini-conférence dans le Bureau ovale ?,0
6758,"Maintenant, Tom. Je ne pourrais pas vous dire si je savais, n'est-ce pas?",-1
8390,C'est une femme blonde avec un imper beige que vous avez foutue dehors ?,-1
8206,"Bon, ne restez pas comme un piquet ! Allez me chercher un extincteur !",-1
2102,-Mais non ! Vous êtes prêts à mettre combien ?,-1
2466,ll n'y a pas de caméra dans ma tête !,0
7104,"Ah non, pas maraud ! Y a plus de maraud ! Oh !",-1
2487,-Je dois avouer que j'éprouve pour lui une immense tendresse.,1
1738,Mais le singe a dit que nous n'étions pas censés...,-1
9991,Qu'est-ce qu'il a ? Qu'est-ce qu'il a ? Il comprend enfin qu'il est en train de péter les plombs. Il y a du progrès ! Il va peut-être demander lui-même à se faire interner !,-1
549,qu'ils ne diront pas un mot de tout le dûner.,-1
3376,Je ne vous laisse pas ici. Je dois vous sauver.,1
3261,"allons faire une virée à New York, on vous appellera.",-1
8091,Tu as travaillé ta voix ? Tu ne peux pas parler comme un hippie.,-1
1545,"Rappelle-toi, il faut toujours faire quelque chose de ses rêves.",1
6874,Mangez ! Vous aurez besoin de vos forces pour les jours à venir.,1
4796,"En échange, Paulie les protégeait contre ceux qui voulaient les tondre.",-1
9496,"De quoi, Lucien ? ça sent la fraude fiscale à plein nez, et je m'en fous !",-1
3105,"Baron, je crois que j’ai eu le béguin pour toi.",1
8433,"Les ânes, ça n'a pas de cheveux. Tu vois ce que je veux dire.",0
6291,"On est chez nous, Bruno. Chez nous, c'est là où est notre famille.",0
7413,Le tour de Borden n'est rien comparé au nôtre. Il n'a aucun style.,-1
1345,C'est bizarre qu'il ait choisi de quitter la Mère Patrie,-1
359,"Je vais appliquer ta leçon, pour voir si j'ai compris.",1
3182,"Hmm, pourvu que je me souvienne de la formule magique.",0
1761,"Quand les gens paniquent, ils disent toutes sortes de choses.",-1
4730,"Bien, bien, Charles va bien. Tu vas bien. Je vais bien.",1
3153,Ces petites m'ont fait penser à toi et à Antía.,0
1092,Quel était le son de sa voix à présent ?,0
1460,"Mais enfin, vous vous êtes conduits comme des lâches !",-1
7543,"Hé ! Qu'est-ce que tu fais ? Ne me dépasse pas, idiote !",-1
3465,Un avertissement d'urgence de fortes pluies et neige a été émis.,-1
1917,Jimmy coupait tous les liens qui le rattachaient au casse.,0
9559,"C'est des clodos, c'est des clodos ! Bonne nuitée, les petiots ! Ils sont dégueulasses ! Beuh !",-1
415,Il faut garder des copies des reçus destinés aux donateurs.,0
8203,Il a vidé toute la bouteille ! Une bouteille de parfum à 6000 !,-1
4131,T'as cru que c'était à toi de poser les questions ?,0
730,"Oui, j'ai fait mon temps dans une de ces maisons,",0
9329,"Parce qu'il n'y a pas des masses de postes dans le secteur, je te le dis.",-1
6302,"Je veux dire, avec la police. Il y a des types comme ça.",0
3227,Je ne me suis pas trompé en t'envoyant mon journal.,0
3009,"Et vous le nourrissez, et vous lui achetez des vêtements?",0
6690,"Je me sentais vraiment mal pour vous. Non, non, non, je vais bien.",-1
9083,"Et on ne siffle que dans les écuries. Maman, j'ai passé l'âge des cours de maintien.",0
5785,il me fallait tout cela pour trouver qui je suis vraiment.,0
9415,Et ensuite ? Dans combien de temps ? Des jours ? Des semaines ? Un mois ?,0
98,Hina travaille tout le temps depuis la mort de maman.,0
7929,"Je préfère le partager avec vous, qu'avec un de ces journaux avides de potins.",-1
8946,Le ressort du chargeur est trop tendu sur celui là. Il s'est enrayé deux fois.,-1
288,que tu peux tout me dire. On forme une équipe.,1
998,"Je parle avec tout le monde, tant que ça rapporte.",1
2755,"Non mais, qu'est-ce que vous fabriquiez, tous les deux ?",-1
8575,"Je vais le faire avec toi, mon petit Rémi. C'est bon, je vais le faire.",1
3649,On ne vous a pas dit que ça allait s'arranger ?,-1
2008,"Non, commandant. Cette créature défie toutes les lois de l'évolution.",-1
6191,"Je ne crois pas à la magie, Perrin. Je crois à la logique.",0
4478,"Non, je ne laisserai pas une femme conduire ma voiture !",-1
2485,-Que l'astre de la nuit n'ait pas plus de splendeur.,1
920,Elle est dans le commerce. Formidable ! Que vend-elle ?,1
1428,"Votre fils n'occupera pas longtemps le trône, je le jure.",-1
4638,"Nous souffrons pour leurs erreurs, parce qu'à la fin. . .",-1
6332,nous trouverions vite un allié utile en la personne du roi de France.,1
4614,J’ai encore une demande. Ce qui surpasserait tout serait si ...,0
9037,Tu peux venir ? Il y a une lampe qui ne marche pas dans la cuisine.,-1
511,"Je connais Gorman, on peut pas dire qu'il soit riche.",-1
6504,Je crains que Lord Ascot soit décédé pendant que vous étiez en mer.,-1
6015,Il ne ferait pas de mal à une mouche. Si vous le dites.,1
409,Je l'aurais vite senti et je serais parti de moi-même.,1
3843,Parce-que personne ne parle franchement dans ce monde merdique du cinéma.,-1
9850,"Oh ! non. On va bien lui expliquer, il n'y aura pas de problème. Tu vas voir s'il n'y aura pas de problème.",-1
4072,D'après vos déclarations et les rumeurs qui circulent à votre sujet...,0
5655,T'as jamais entendu un chien couiner ? File-moi ce flingue !,-1
5358,"Il est très affectueux. Mais comme il est un peu impatient,",1
2903,"Et c'est pas le genre à passer inaperçu, bordel !",-1
5556,"Quand vous saurez tout, j'espère que vous lui serez même reconnaissants.""",1
1940,"Alors, fais ce que tu veux, mais... c'est comme ça.",0
1970,"ça ne me dérangerait pas d'être Robby, pour certaines choses.",0
4043,"Si tu veux bosser pour payer sa dette, on peut s'arranger...",-1
9969,"Moi, j'ai appelé Jean-Patrice Benjamin. Je lui ai dit : Est-ce que tu es parti avec Florence ? Il m'a dit oui, et il a raccroché. J'étais fixé.",-1
5620,"Si t'as un peu de jugeote, file-moi tout ce que t'as.",0
2192,T'es la risée de la cité Le rire va s'arrêter,-1
5535,Et c'est à cause de ça que j'ai dû arréter d'allaiter.,-1
2385,"Les Britanniques et les alliés Français, mènent un combat désespéré",-1
4274,"Et maintenant, mesdames et messieurs, je vous prie d'accueillir sur scène,",1
3394,On deale plus des sachets sur le campus. Tu me dois,-1
8648,"S'il ne sont pas là ce soir, c'est que ces bêtes-là demandent énormément de soin.",-1
1992,mais alors qu'ils étaient à la veille d'une découverte suprême...,0
1254,Des mecs de chez Greenpeace ont débarqué armés et cagoulés.,-1
1034,Dans peu de temps les hommes vont te trouver attirante.,1
2944,Notre appareil digestif n'est pas encore adapté aux produits laitiers.,-1
3086,Vous avez des problèmes avec les chats du Royaume ?,0
649,"écoute, je te donne un jour de plus pour chouiner.",-1
8891,"Ce n'est pas humain de ne pas être seul, de ne pas avoir peur !",1
2433,J'ai voulu que cela arrive. Je le sais à présent.,-1
7082,"Mon Dieu, comment cela soit possible que les gueux devinssent les seigneurs ?",-1
3860,a fait quoi d'tre quelqu'un que tout le monde connat ?,1
30,Je poireaute pas à côté d'un camping-car plein de beuh.,0
9033,Lequel de nous deux Bonnie va aimer le plus ? Ducky ou moi ? Dis "moi".,1
9870,"Non, non, Auxerre a égalisé, mais à part ça, je ne te dis rien. Auxerre a égalisé ? Mais non, je te fais marcher.",-1
5291,"ll a eu de la chance. La prochaine fois, on l'inculpe.",0
4903,Ils ne peuvent le toucher qu'à travers vous ou vos enfants.,0
6934,"Qu'est-ce qui se passe, on ne vous a pas servi de thé ?",0
1131,"Ici central. M. Zimmer, où en est le P.C. radio?",0
2068,"Il m'a demandé d'aider, d'accord? Je n'ai jamais joué auparavant.",-1
